-6 	4.77595e-34 	-3.86577e-20 	0.0747494
-5.77083 	-3.74904e-34 	4.80785e-20 	0.0747494
-5.3286 	2.52659e-33 	-1.73472e-20 	0.0754652
-4.9175 	9.9112e-33 	3.46945e-20 	0.0778389
-4.53532 	6.34656e-33 	5.20417e-19 	0.0800745
-4.18004 	-2.2685e-33 	5.72459e-19 	0.0844035
-3.84975 	-1.74382e-32 	4.0766e-19 	0.088278
-3.54271 	-2.66258e-32 	6.93889e-19 	0.0947283
-3.25726 	-1.14939e-32 	9.36751e-19 	0.100513
-2.99191 	-2.20333e-33 	8.23994e-19 	0.109456
-2.74523 	-1.15437e-32 	6.33174e-19 	0.117571
-2.5159 	2.13486e-33 	7.37257e-19 	0.129583
-2.30271 	2.38955e-32 	7.02563e-19 	0.140656
-2.10452 	1.15036e-32 	4.51028e-19 	0.156492
-1.92028 	1.13311e-32 	5.55112e-19 	0.171421
-1.749 	1.70453e-32 	7.97973e-19 	0.192075
-1.58977 	-5.47467e-33 	8.23994e-19 	0.212113
-1.44175 	-1.86273e-32 	7.89299e-19 	0.238873
-1.30414 	-5.81874e-33 	4.16334e-19 	0.265539
-1.17622 	-2.03206e-33 	-3.46945e-20 	0.299957
-1.05729 	-2.65263e-32 	-1.56125e-19 	0.334465
-0.97696 	-3.69068e-32 	-2.60209e-19 	0.366071
-0.931994 	-5.25597e-32 	-3.20924e-19 	0.384759
-0.8892 	-6.93877e-32 	-2.42861e-19 	0.403771
-0.848474 	-6.85678e-32 	-2.42861e-19 	0.423169
-0.809714 	-8.15678e-32 	-2.42861e-19 	0.442763
-0.772827 	-9.29095e-32 	-1.04083e-19 	0.462348
-0.737721 	-1.07538e-31 	-4.59702e-19 	0.481682
-0.704312 	-1.28525e-31 	-7.37257e-19 	0.500452
-0.672516 	-1.4392e-31 	-7.97973e-19 	0.518267
-0.642256 	-1.51574e-31 	-9.36751e-19 	0.534657
-0.613458 	-1.48578e-31 	-9.36751e-19 	0.549113
-0.58605 	-1.30253e-31 	-6.59195e-19 	0.561302
-0.559967 	-1.11086e-31 	-4.59702e-19 	0.571129
-0.535144 	-1.01724e-31 	-6.76542e-19 	0.579794
-0.51152 	-8.96484e-32 	-1.04569e-18 	0.595662
0.51152 	0 	-4.33681e-19 	-0.277179
0.535144 	0 	-4.33681e-19 	-0.27856
0.559967 	0 	-5.72459e-19 	-0.279327
0.58605 	0 	-5.72459e-19 	-0.279964
0.613458 	0 	-5.72459e-19 	-0.280511
0.642256 	0 	-8.50015e-19 	-0.280985
0.672516 	0 	-9.88792e-19 	-0.281416
0.704312 	0 	-9.88792e-19 	-0.281823
0.737721 	0 	-9.88792e-19 	-0.282221
0.772827 	0 	-9.88792e-19 	-0.282618
0.809714 	0 	-9.88792e-19 	-0.283025
0.848474 	0 	-1.12757e-18 	-0.283455
0.8892 	0 	-1.26635e-18 	-0.283929
0.931994 	0 	-1.26635e-18 	-0.284436
0.97696 	0 	-1.26635e-18 	-0.285011
1.05628 	0 	-1.12757e-18 	-0.287002
1.17064 	0 	-9.88792e-19 	-0.287462
1.28866 	0 	-9.88792e-19 	-0.291144
1.41046 	0 	-9.88792e-19 	-0.293507
1.53616 	0 	-9.88792e-19 	-0.298346
1.66588 	0 	-8.50015e-19 	-0.303373
1.79976 	0 	-7.11237e-19 	-0.310411
1.93791 	0 	-7.11237e-19 	-0.318462
2.0805 	0 	-7.11237e-19 	-0.328038
2.22764 	0 	-7.11237e-19 	-0.338218
2.37949 	0 	-7.11237e-19 	-0.348297
2.53621 	0 	-7.11237e-19 	-0.356538
2.69794 	0 	-7.11237e-19 	-0.360899
2.86485 	0 	-5.55112e-19 	-0.358634
3.0371 	0 	-3.98986e-19 	-0.346864
3.21486 	0 	-3.98986e-19 	-0.323148
3.39832 	0 	-3.98986e-19 	-0.286532
3.58764 	0 	-2.60209e-19 	-0.238822
3.78303 	0 	-1.21431e-19 	-0.184723
3.98467 	0 	-1.21431e-19 	-0.129971
4.19276 	0 	-1.21431e-19 	-0.0797042
4.40752 	0 	-2.60209e-19 	-0.0373906
4.62915 	0 	-3.98986e-19 	-0.00463675
4.85787 	0 	-3.98986e-19 	0.0185654
5.09391 	0 	-3.98986e-19 	0.0333246
5.33751 	0 	-3.98986e-19 	0.0413204
5.58891 	0 	-3.98986e-19 	0.0443194
5.84835 	0 	-3.98986e-19 	0.0439127
