-6 	4.77595e-34 	-3.86577e-20 	1.00117 	1.22939e-05 	-2.57212e-21
-5.77083 	-3.74904e-34 	4.80785e-20 	1.00117 	-1.22811e-05 	-2.63479e-21
-5.3286 	2.52659e-33 	-1.73472e-20 	0.997978 	-4.45561e-05 	1.13266e-21
-4.9175 	9.9112e-33 	3.46945e-20 	0.997993 	-7.27193e-05 	6.17506e-21
-4.53532 	6.34656e-33 	5.20417e-19 	0.993264 	-0.000114042 	-7.90428e-22
-4.18004 	-2.2685e-33 	5.72459e-19 	0.991265 	-0.000151029 	-1.22209e-21
-3.84975 	-1.74382e-32 	4.0766e-19 	0.984835 	-0.000213479 	1.80701e-21
-3.54271 	-2.66258e-32 	6.93889e-19 	0.980625 	-0.000262934 	-9.67768e-22
-3.25726 	-1.14939e-32 	9.36751e-19 	0.972146 	-0.000363551 	-8.62657e-21
-2.99191 	-2.20333e-33 	8.23994e-19 	0.965277 	-0.00043802 	-2.97413e-21
-2.74523 	-1.15437e-32 	6.33174e-19 	0.954198 	-0.000596211 	7.80432e-21
-2.5159 	2.13486e-33 	7.37257e-19 	0.943918 	-0.000707029 	4.55957e-21
-2.30271 	2.38955e-32 	7.02563e-19 	0.929399 	-0.000959922 	1.10221e-20
-2.10452 	1.15036e-32 	4.51028e-19 	0.914601 	-0.0011337 	-6.18086e-21
-1.92028 	1.13311e-32 	5.55112e-19 	0.895342 	-0.00153958 	7.05224e-21
-1.749 	1.70453e-32 	7.97973e-19 	0.874347 	-0.00183073 	1.93875e-21
-1.58977 	-5.47467e-33 	8.23994e-19 	0.84826 	-0.00248843 	1.04803e-21
-1.44175 	-1.86273e-32 	7.89299e-19 	0.818423 	-0.00299995 	-1.16142e-20
-1.30414 	-5.81874e-33 	4.16334e-19 	0.782216 	-0.00410161 	-2.193e-21
-1.17622 	-2.03206e-33 	-3.46945e-20 	0.73902 	-0.00498779 	-1.27774e-21
-1.05729 	-2.65263e-32 	-1.56125e-19 	0.68788 	-0.00697848 	-1.38664e-20
-0.97696 	-3.69068e-32 	-2.60209e-19 	0.640103 	-0.00794367 	1.2455e-20
-0.931994 	-5.25597e-32 	-3.20924e-19 	0.610396 	-0.00857946 	1.25818e-19
-0.8892 	-6.93877e-32 	-2.42861e-19 	0.578474 	-0.00926691 	-6.18494e-20
-0.848474 	-6.85678e-32 	-2.42861e-19 	0.544003 	-0.0100177 	1.72145e-19
-0.809714 	-8.15678e-32 	-2.42861e-19 	0.506819 	-0.0108393 	-3.38139e-19
-0.772827 	-9.29095e-32 	-1.04083e-19 	0.46669 	-0.0117376 	1.99887e-19
-0.737721 	-1.07538e-31 	-4.59702e-19 	0.423348 	-0.0127194 	-1.59221e-19
-0.704312 	-1.28525e-31 	-7.37257e-19 	0.37651 	-0.013788 	-4.98491e-20
-0.672516 	-1.4392e-31 	-7.97973e-19 	0.325899 	-0.0149295 	-5.92856e-20
-0.642256 	-1.51574e-31 	-9.36751e-19 	0.27133 	-0.0160737 	2.23132e-19
-0.613458 	-1.48578e-31 	-9.36751e-19 	0.212999 	-0.0170197 	7.75849e-20
-0.58605 	-1.30253e-31 	-6.59195e-19 	0.152188 	-0.0173375 	-1.28633e-19
-0.559967 	-1.11086e-31 	-4.59702e-19 	0.0918556 	-0.0162986 	-2.48202e-19
-0.535144 	-1.01724e-31 	-6.76542e-19 	0.0376556 	-0.0128941 	-6.20989e-20
-0.51152 	-8.96484e-32 	-1.04569e-18 	0.00693744 	-0.00587716 	1.34235e-19
0.51152 	0 	-4.33681e-19 	-0.000447881 	0.00042866 	-8.30721e-20
0.535144 	0 	-4.33681e-19 	-0.00282996 	0.00107958 	2.45871e-20
0.559967 	0 	-5.72459e-19 	-0.007606 	0.0015598 	1.66672e-19
0.58605 	0 	-5.72459e-19 	-0.0137456 	0.00189869 	2.86833e-20
0.613458 	0 	-5.72459e-19 	-0.0208471 	0.00211783 	-4.22657e-20
0.642256 	0 	-8.50015e-19 	-0.0285521 	0.00223872 	-8.66873e-20
0.672516 	0 	-9.88792e-19 	-0.0365502 	0.00228254 	6.539e-20
0.704312 	0 	-9.88792e-19 	-0.0446072 	0.00226975 	3.53676e-20
0.737721 	0 	-9.88792e-19 	-0.0525575 	0.00222005 	-2.37581e-20
0.772827 	0 	-9.88792e-19 	-0.0603025 	0.00215227 	-5.55624e-20
0.809714 	0 	-9.88792e-19 	-0.0678077 	0.00208396 	1.89821e-19
0.848474 	0 	-1.12757e-18 	-0.0750991 	0.00203072 	-1.40205e-19
0.8892 	0 	-1.26635e-18 	-0.0822653 	0.0020048 	7.73641e-20
0.931994 	0 	-1.26635e-18 	-0.089383 	0.002013 	-1.35867e-19
0.97696 	0 	-1.26635e-18 	-0.0965089 	0.00205954 	3.21167e-20
1.05628 	0 	-1.12757e-18 	-0.110242 	0.0021913 	1.24422e-20
1.17064 	0 	-9.88792e-19 	-0.127247 	0.00173468 	1.75732e-20
1.28866 	0 	-9.88792e-19 	-0.142241 	0.0018223 	-3.59708e-21
1.41046 	0 	-9.88792e-19 	-0.159202 	0.00163759 	-1.23966e-20
1.53616 	0 	-9.88792e-19 	-0.173769 	0.00164252 	-1.25666e-20
1.66588 	0 	-8.50015e-19 	-0.190369 	0.00159722 	-6.64648e-23
1.79976 	0 	-7.11237e-19 	-0.20595 	0.00161022 	2.99276e-20
1.93791 	0 	-7.11237e-19 	-0.22325 	0.00163914 	-2.34784e-20
2.0805 	0 	-7.11237e-19 	-0.240897 	0.00169133 	1.2049e-20
2.22764 	0 	-7.11237e-19 	-0.260322 	0.00175696 	-1.48759e-20
2.37949 	0 	-7.11237e-19 	-0.28093 	0.00181811 	5.16524e-21
2.53621 	0 	-7.11237e-19 	-0.303214 	0.00185661 	1.77561e-21
2.69794 	0 	-7.11237e-19 	-0.326486 	0.00184238 	-7.75866e-21
2.86485 	0 	-5.55112e-19 	-0.350219 	0.00174529 	6.63547e-21
3.0371 	0 	-3.98986e-19 	-0.372933 	0.00153008 	-4.91106e-21
3.21486 	0 	-3.98986e-19 	-0.392813 	0.00116636 	4.05686e-21
3.39832 	0 	-3.98986e-19 	-0.407227 	0.000631228 	-5.61851e-21
3.58764 	0 	-2.60209e-19 	-0.413096 	-7.08654e-05 	-9.43766e-21
3.78303 	0 	-1.21431e-19 	-0.407091 	-0.000935301 	7.41712e-21
3.98467 	0 	-1.21431e-19 	-0.386338 	-0.00187307 	-2.32092e-21
4.19276 	0 	-1.21431e-19 	-0.349222 	-0.00277351 	9.23707e-21
4.40752 	0 	-2.60209e-19 	-0.296251 	-0.0035197 	-3.9762e-21
4.62915 	0 	-3.98986e-19 	-0.229935 	-0.0040413 	-1.30855e-21
4.85787 	0 	-3.98986e-19 	-0.153619 	-0.00432515 	7.21752e-22
5.09391 	0 	-3.98986e-19 	-0.0712615 	-0.00439111 	1.17882e-21
5.33751 	0 	-3.98986e-19 	0.0137465 	-0.00428764 	-1.74533e-22
5.58891 	0 	-3.98986e-19 	0.0982239 	-0.00404706 	7.41804e-22
5.84835 	0 	-3.98986e-19 	0.179571 	-0.00373557 	1.53616e-22
