-6 	4.77595e-34 	-3.86577e-20 	0.0791587
-5.77083 	-3.74904e-34 	4.80785e-20 	0.0791587
-5.3286 	2.52659e-33 	-1.73472e-20 	0.0797651
-4.9175 	9.9112e-33 	3.46945e-20 	0.0819775
-4.53532 	6.34656e-33 	5.20417e-19 	0.0838807
-4.18004 	-2.2685e-33 	5.72459e-19 	0.0879877
-3.84975 	-1.74382e-32 	4.0766e-19 	0.0913226
-3.54271 	-2.66258e-32 	6.93889e-19 	0.0974671
-3.25726 	-1.14939e-32 	9.36751e-19 	0.102579
-2.99191 	-2.20333e-33 	8.23994e-19 	0.111144
-2.74523 	-1.15437e-32 	6.33174e-19 	0.118496
-2.5159 	2.13486e-33 	7.37257e-19 	0.130093
-2.30271 	2.38955e-32 	7.02563e-19 	0.140404
-2.10452 	1.15036e-32 	4.51028e-19 	0.155843
-1.92028 	1.13311e-32 	5.55112e-19 	0.170117
-1.749 	1.70453e-32 	7.97973e-19 	0.190478
-1.58977 	-5.47467e-33 	8.23994e-19 	0.210116
-1.44175 	-1.86273e-32 	7.89299e-19 	0.236828
-1.30414 	-5.81874e-33 	4.16334e-19 	0.263534
-1.17622 	-2.03206e-33 	-3.46945e-20 	0.298357
-1.05729 	-2.65263e-32 	-1.56125e-19 	0.33353
-0.97696 	-3.69068e-32 	-2.60209e-19 	0.365928
-0.931994 	-5.25597e-32 	-3.20924e-19 	0.38517
-0.8892 	-6.93877e-32 	-2.42861e-19 	0.404803
-0.848474 	-6.85678e-32 	-2.42861e-19 	0.424882
-0.809714 	-8.15678e-32 	-2.42861e-19 	0.445211
-0.772827 	-9.29095e-32 	-1.04083e-19 	0.465577
-0.737721 	-1.07538e-31 	-4.59702e-19 	0.485723
-0.704312 	-1.28525e-31 	-7.37257e-19 	0.505321
-0.672516 	-1.4392e-31 	-7.97973e-19 	0.523958
-0.642256 	-1.51574e-31 	-9.36751e-19 	0.541135
-0.613458 	-1.48578e-31 	-9.36751e-19 	0.556307
-0.58605 	-1.30253e-31 	-6.59195e-19 	0.569097
-0.559967 	-1.11086e-31 	-4.59702e-19 	0.579375
-0.535144 	-1.01724e-31 	-6.76542e-19 	0.588359
-0.51152 	-8.96484e-32 	-1.04569e-18 	0.604745
0.51152 	0 	-4.33681e-19 	-0.322241
0.535144 	0 	-4.33681e-19 	-0.327226
0.559967 	0 	-5.72459e-19 	-0.32986
0.58605 	0 	-5.72459e-19 	-0.332302
0.613458 	0 	-5.72459e-19 	-0.334956
0.642256 	0 	-8.50015e-19 	-0.338053
0.672516 	0 	-9.88792e-19 	-0.341807
0.704312 	0 	-9.88792e-19 	-0.346351
0.737721 	0 	-9.88792e-19 	-0.351767
0.772827 	0 	-9.88792e-19 	-0.358103
0.809714 	0 	-9.88792e-19 	-0.365391
0.848474 	0 	-1.12757e-18 	-0.373669
0.8892 	0 	-1.26635e-18 	-0.382926
0.931994 	0 	-1.26635e-18 	-0.392936
0.97696 	0 	-1.26635e-18 	-0.404178
1.05628 	0 	-1.12757e-18 	-0.42789
1.17064 	0 	-9.88792e-19 	-0.449432
1.28866 	0 	-9.88792e-19 	-0.468257
1.41046 	0 	-9.88792e-19 	-0.468145
1.53616 	0 	-9.88792e-19 	-0.449646
1.66588 	0 	-8.50015e-19 	-0.403891
1.79976 	0 	-7.11237e-19 	-0.329872
1.93791 	0 	-7.11237e-19 	-0.231962
2.0805 	0 	-7.11237e-19 	-0.128986
2.22764 	0 	-7.11237e-19 	-0.0394874
2.37949 	0 	-7.11237e-19 	0.0255024
2.53621 	0 	-7.11237e-19 	0.0657558
2.69794 	0 	-7.11237e-19 	0.0857433
2.86485 	0 	-5.55112e-19 	0.091984
3.0371 	0 	-3.98986e-19 	0.0897726
3.21486 	0 	-3.98986e-19 	0.0830765
3.39832 	0 	-3.98986e-19 	0.0744201
3.58764 	0 	-2.60209e-19 	0.0653081
3.78303 	0 	-1.21431e-19 	0.0565405
3.98467 	0 	-1.21431e-19 	0.0484891
4.19276 	0 	-1.21431e-19 	0.0412843
4.40752 	0 	-2.60209e-19 	0.0349385
4.62915 	0 	-3.98986e-19 	0.0294136
4.85787 	0 	-3.98986e-19 	0.0246508
5.09391 	0 	-3.98986e-19 	0.0205814
5.33751 	0 	-3.98986e-19 	0.0171306
5.58891 	0 	-3.98986e-19 	0.0142213
5.84835 	0 	-3.98986e-19 	0.011778
