-6 	4.77595e-34 	-3.86577e-20 	1.00154 	1.68918e-05 	-2.68588e-21
-5.77083 	-3.74904e-34 	4.80785e-20 	1.00154 	-1.68969e-05 	-2.75125e-21
-5.3286 	2.52659e-33 	-1.73472e-20 	0.997293 	-4.0204e-05 	1.18045e-21
-4.9175 	9.9112e-33 	3.46945e-20 	0.998591 	-5.49178e-05 	6.41491e-21
-4.53532 	6.34656e-33 	5.20417e-19 	0.99378 	-0.000108634 	-8.16045e-22
-4.18004 	-2.2685e-33 	5.72459e-19 	0.992206 	-0.000132808 	-1.25727e-21
-3.84975 	-1.74382e-32 	4.0766e-19 	0.986306 	-0.000189514 	1.84069e-21
-3.54271 	-2.66258e-32 	6.93889e-19 	0.982866 	-0.000230262 	-9.77493e-22
-3.25726 	-1.14939e-32 	9.36751e-19 	0.975151 	-0.000327568 	-8.67719e-21
-2.99191 	-2.20333e-33 	8.23994e-19 	0.96916 	-0.000385463 	-2.97213e-21
-2.74523 	-1.15437e-32 	6.33174e-19 	0.959193 	-0.000540677 	7.77148e-21
-2.5159 	2.13486e-33 	7.37257e-19 	0.949979 	-0.000636516 	4.52169e-21
-2.30271 	2.38955e-32 	7.02563e-19 	0.936685 	-0.00089369 	1.08765e-20
-2.10452 	1.15036e-32 	4.51028e-19 	0.9229 	-0.00105487 	-6.09898e-21
-1.92028 	1.13311e-32 	5.55112e-19 	0.904814 	-0.00146687 	6.92768e-21
-1.749 	1.70453e-32 	7.97973e-19 	0.884756 	-0.00174707 	1.90456e-21
-1.58977 	-5.47467e-33 	8.23994e-19 	0.859735 	-0.00241338 	1.02665e-21
-1.44175 	-1.86273e-32 	7.89299e-19 	0.830698 	-0.00292349 	-1.14442e-20
-1.30414 	-5.81874e-33 	4.16334e-19 	0.795291 	-0.00404321 	-2.20005e-21
-1.17622 	-2.03206e-33 	-3.46945e-20 	0.752566 	-0.00494635 	-1.30362e-21
-1.05729 	-2.65263e-32 	-1.56125e-19 	0.701729 	-0.00697579 	-1.38167e-20
-0.97696 	-3.69068e-32 	-2.60209e-19 	0.653846 	-0.00797978 	1.24145e-20
